"","Hard_Coral","Soft_Coral","Bleached_Coral","Population_Bleached","Barramundi Cod","Butterflyfish","Coral Trout","Moray","Grouper","Qld Grouper","Humphead","Bumphead","Parrotfish","Snapper","Sweetlips","Clam","Sea cucumber","Urchins","Anemone","Banded coral shrimp","Trochus","Triton","Lobster","Drupella snail","Crown of Throwns","Coral damage","Coral disease","Unknown coral scar","Drupella scar","COTS scar","Marine debris","HC","SC","BC","RKC","RC","NIA","SP","OT","SI","RB","SD","Location","Date"
"1315",35.63,13.13,0.63,1,0,18,0,0,0,0,0,0,15,12,1,1419,0,9,0,0,0,0,0,0,0,1,0,3,0,0,1,35.625,13.125,0.625,0,38.125,1.25,0.625,0,2.5,2.5,5.625,"Palm Island Reefs - Orpheus Island (Pioneer Bay)",2021-03-20
"1316",39.38,8.75,0,0,0,15,1,0,0,0,0,0,9,109,0,207,0,0,2,0,0,0,0,8,0,9,0,0,2,0,0,39.375,8.75,0,0,29.375,0.625,4.375,0,0,10,7.5,"Palm Island Reefs - Orpheus Island (Pioneer Bay)",2020-10-22
"1317",26.88,23.13,0,1,0,20,2,0,3,0,0,0,11,4,3,338,0,1,0,0,0,0,0,0,0,4,0,31,0,0,6,26.875,23.125,0,0,18.75,3.125,4.375,0,21.25,1.25,1.25,"Palm Island Reefs - Orpheus Island (Pioneer Bay)",2005-09-23
"1318",23.13,8.75,0,16.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,0,0,0,0,0,0,1,2,0,2,0,0,2,0,0,23.125,8.75,0,0,50.625,0,0,1.875,0,12.5,3.125,"Palm Island Reefs - Orpheus Island (Pioneer Bay)",2019-09-25
"1319",45.63,18.13,0,1.25,1,35,4,0,9,0,0,4,46,6,1,120,0,0,0,0,0,0,0,2,0,5,0,9,1,0,1,45.625,18.125,0,0,28.75,0,1.875,0.625,1.875,1.25,1.875,"Palm Island Reefs - Orpheus Island (Pioneer Bay)",2006-04-17
"1320",35,25.62,0,0.75,0,22,1,0,2,0,0,0,16,11,0,660,0,0,0,0,0,0,0,0,0,6,0,11,0,0,2,35,25.625,0,0,28.75,0,0.625,0,3.125,4.375,2.5,"Palm Island Reefs - Orpheus Island (Pioneer Bay)",2005-09-23
"1321",21.25,33.13,0,0,0,25,1,0,1,0,0,2,4,8,0,98,1,0,0,0,0,0,0,5,0,8,0,11,3,0,1,21.25,33.125,0,1.25,18.75,0,1.875,0,23.125,0.625,0,"Palm Island Reefs - Pelorus Island",2006-04-16
"1322",18.13,28.75,0,0,0,3,1,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,0,1,0,12,0,2,0,0,0,18.125,28.75,0,2.5,43.125,0,1.25,0,0,5.625,0.625,"Palm Island Reefs - Pelorus Island",2010-08-16
"1323",26.25,27.5,0.63,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0,1,0,0,0,0,1,0,7,0,2,1,0,0,26.25,27.5,0.625,0,13.75,0,0.625,0,0,9.375,21.875,"Palm Island Reefs - Pelorus Island",2020-04-19
"1324",31.87,18.13,0,3.25,0,15,1,0,6,0,0,0,28,2,6,18,0,0,0,0,0,0,0,12,0,9,1,1,2,0,0,31.875,18.125,0,0,22.5,0,1.875,0,0,11.875,13.75,"Palm Island Reefs - Pelorus Island",2021-03-19
"1325",23.75,30,0,2.25,0,22,1,0,1,0,0,0,2,3,1,22,1,1,0,0,0,0,22,0,0,8,0,0,7,0,0,23.75,30,0,1.875,15,0,0,0,0,10.625,18.75,"Palm Island Reefs - Pelorus Island",2020-10-22
"1326",23.75,30,0,2.25,0,22,1,0,1,0,0,0,2,3,1,22,1,1,0,0,0,0,22,0,0,8,0,0,7,0,0,23.75,30,0,1.875,15,0,0,0,0,10.625,18.75,"Palm Island Reefs - Pelorus Island",2020-10-22
"1327",23.75,30,0,2.25,0,22,2,0,2,0,0,0,2,3,1,22,1,1,0,0,0,0,22,0,0,8,0,0,7,0,0,23.75,30,0,1.875,15,0,0,0,0,10.625,18.75,"Palm Island Reefs - Pelorus Island",2020-10-22
"1328",23.75,30,0,2.25,0,22,2,0,2,0,0,0,2,3,1,22,1,1,0,0,0,0,22,0,0,8,0,0,7,0,0,23.75,30,0,1.875,15,0,0,0,0,10.625,18.75,"Palm Island Reefs - Pelorus Island",2020-10-22
"1329",23.75,30,0,2.25,0,22,2,0,2,0,0,0,2,3,1,22,1,0,0,0,0,0,0,0,0,8,0,0,7,0,0,23.75,30,0,1.875,15,0,0,0,0,10.625,18.75,"Palm Island Reefs - Pelorus Island",2020-10-22
"1330",23.75,30,0,2.25,0,22,2,0,2,0,0,0,2,3,1,22,1,0,0,0,0,0,0,0,0,8,0,0,7,0,0,23.75,30,0,1.875,15,0,0,0,0,10.625,18.75,"Palm Island Reefs - Pelorus Island",2020-10-22
"1331",23.75,30,0,2.25,0,22,1,0,1,0,0,0,2,3,1,22,1,0,0,0,0,0,0,0,0,8,0,0,7,0,0,23.75,30,0,1.875,15,0,0,0,0,10.625,18.75,"Palm Island Reefs - Pelorus Island",2020-10-22
"1332",23.75,30,0,2.25,0,22,1,0,1,0,0,0,2,3,1,22,1,0,0,0,0,0,0,0,0,8,0,0,7,0,0,23.75,30,0,1.875,15,0,0,0,0,10.625,18.75,"Palm Island Reefs - Pelorus Island",2020-10-22
"1333",51.88,5,0,1,0,13,11,0,2,0,0,0,13,6,0,2,0,0,0,0,0,0,0,1,0,18,0,7,12,0,0,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1334",51.88,5,0,1,0,13,11,0,2,0,0,0,13,6,0,2,0,0,0,0,0,0,0,1,0,18,0,7,12,0,0,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1335",51.88,5,0,1,0,13,11,0,2,0,0,0,13,6,0,2,0,0,0,0,0,0,0,1,0,6,0,33,0,0,2,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1336",51.88,5,0,1,0,13,11,0,2,0,0,0,13,6,0,2,0,0,0,0,0,0,0,1,0,6,0,33,0,0,2,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1337",6.88,4.38,0,1,0,13,11,0,2,0,0,0,13,6,0,2,0,0,0,0,0,0,0,1,0,18,0,7,12,0,0,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1338",6.88,4.38,0,1,0,13,11,0,2,0,0,0,13,6,0,2,0,0,0,0,0,0,0,1,0,18,0,7,12,0,0,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1339",6.88,4.38,0,1,0,13,11,0,2,0,0,0,13,6,0,2,0,0,0,0,0,0,0,1,0,6,0,33,0,0,2,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1340",6.88,4.38,0,1,0,13,11,0,2,0,0,0,13,6,0,2,0,0,0,0,0,0,0,1,0,6,0,33,0,0,2,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1341",51.88,5,0,1,0,5,0,3,3,0,0,0,15,4,0,22,0,0,0,0,0,0,0,8,0,18,0,7,12,0,0,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1342",51.88,5,0,1,0,5,0,3,3,0,0,0,15,4,0,22,0,0,0,0,0,0,0,8,0,18,0,7,12,0,0,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1343",51.88,5,0,1,0,5,0,3,3,0,0,0,15,4,0,22,0,0,0,0,0,0,0,8,0,6,0,33,0,0,2,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1344",51.88,5,0,1,0,5,0,3,3,0,0,0,15,4,0,22,0,0,0,0,0,0,0,8,0,6,0,33,0,0,2,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1345",51.88,5,0,1,0,13,11,0,2,0,0,0,13,6,0,22,0,0,0,0,0,0,0,8,0,18,0,7,12,0,0,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1346",51.88,5,0,1,0,13,11,0,2,0,0,0,13,6,0,22,0,0,0,0,0,0,0,8,0,18,0,7,12,0,0,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1347",51.88,5,0,1,0,13,11,0,2,0,0,0,13,6,0,22,0,0,0,0,0,0,0,8,0,6,0,33,0,0,2,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1348",51.88,5,0,1,0,13,11,0,2,0,0,0,13,6,0,22,0,0,0,0,0,0,0,8,0,6,0,33,0,0,2,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1349",51.88,5,0,1,0,5,0,3,3,0,0,0,15,4,0,2,0,0,0,0,0,0,0,1,0,18,0,7,12,0,0,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1350",51.88,5,0,1,0,5,0,3,3,0,0,0,15,4,0,2,0,0,0,0,0,0,0,1,0,18,0,7,12,0,0,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1351",51.88,5,0,1,0,5,0,3,3,0,0,0,15,4,0,2,0,0,0,0,0,0,0,1,0,6,0,33,0,0,2,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1352",51.88,5,0,1,0,5,0,3,3,0,0,0,15,4,0,2,0,0,0,0,0,0,0,1,0,6,0,33,0,0,2,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1353",6.88,4.38,0,1,0,5,0,3,3,0,0,0,15,4,0,22,0,0,0,0,0,0,0,8,0,18,0,7,12,0,0,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1354",6.88,4.38,0,1,0,5,0,3,3,0,0,0,15,4,0,22,0,0,0,0,0,0,0,8,0,18,0,7,12,0,0,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1355",6.88,4.38,0,1,0,5,0,3,3,0,0,0,15,4,0,22,0,0,0,0,0,0,0,8,0,6,0,33,0,0,2,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1356",6.88,4.38,0,1,0,5,0,3,3,0,0,0,15,4,0,22,0,0,0,0,0,0,0,8,0,6,0,33,0,0,2,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1357",6.88,4.38,0,1,0,5,0,3,3,0,0,0,15,4,0,2,0,0,0,0,0,0,0,1,0,18,0,7,12,0,0,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1358",6.88,4.38,0,1,0,5,0,3,3,0,0,0,15,4,0,2,0,0,0,0,0,0,0,1,0,18,0,7,12,0,0,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1359",6.88,4.38,0,1,0,5,0,3,3,0,0,0,15,4,0,2,0,0,0,0,0,0,0,1,0,6,0,33,0,0,2,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1360",6.88,4.38,0,1,0,5,0,3,3,0,0,0,15,4,0,2,0,0,0,0,0,0,0,1,0,6,0,33,0,0,2,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1361",6.88,4.38,0,1,0,13,11,0,2,0,0,0,13,6,0,22,0,0,0,0,0,0,0,8,0,18,0,7,12,0,0,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1362",6.88,4.38,0,1,0,13,11,0,2,0,0,0,13,6,0,22,0,0,0,0,0,0,0,8,0,18,0,7,12,0,0,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1363",6.88,4.38,0,1,0,13,11,0,2,0,0,0,13,6,0,22,0,0,0,0,0,0,0,8,0,6,0,33,0,0,2,6.875,4.375,0,0,10.625,1.25,10,1.25,45.625,10.625,9.375,"Palm Island Reefs - Pelorus Island",2005-09-22
"1364",6.88,4.38,0,1,0,13,11,0,2,0,0,0,13,6,0,22,0,0,0,0,0,0,0,8,0,6,0,33,0,0,2,51.875,5,0,0,14.375,8.125,0.625,0,8.125,10.625,1.25,"Palm Island Reefs - Pelorus Island",2005-09-22
"1365",17.5,17.5,1.25,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,17.5,17.5,1.25,0,10,0,0,0,0,22.5,31.25,"Palm Island Reefs - Pelorus Island",2019-09-24
"1366",31.25,26.25,1.25,0,0,22,2,0,1,0,0,0,8,8,0,35,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,31.25,26.25,1.25,0,23.75,1.25,2.5,0.625,5,7.5,0.625,"Palm Island Reefs - Pelorus Island",2006-04-16
"1367",13.75,39.38,1.25,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,2,0,0,0,0,0,0,13,0,0,1,0,1,13.75,39.375,1.25,0.625,27.5,0,0,0,0,3.75,13.75,"Palm Island Reefs - Pelorus Island",2020-04-19
"1368",13.13,28.13,0.63,5,0,9,9,0,7,0,0,0,19,1,1,35,0,0,0,0,0,0,0,21,0,17,2,2,4,0,2,13.125,28.125,0.625,0,20,0,0,0,0,25,13.125,"Palm Island Reefs - Pelorus Island",2021-03-19
"1369",19.38,23.13,0.63,1,0,15,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,7,4,0,2,0,1,19.375,23.125,0.625,0,31.875,0,1.25,0,0,8.75,15,"Palm Island Reefs - Pelorus Island",2020-10-22
"1370",19.38,23.13,0.63,1,0,15,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,7,4,0,2,0,1,19.375,23.125,0.625,0,31.25,0,1.25,0,0,9.375,15,"Palm Island Reefs - Pelorus Island",2020-10-22
"1371",19.38,23.13,0.63,1,0,15,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,7,4,0,2,0,1,19.375,23.125,0.625,0,31.875,0,1.25,0,0,8.75,15,"Palm Island Reefs - Pelorus Island",2020-10-22
"1372",19.38,23.13,0.63,1,0,15,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,7,4,0,2,0,1,19.375,23.125,0.625,0,31.25,0,1.25,0,0,9.375,15,"Palm Island Reefs - Pelorus Island",2020-10-22
"1373",26.88,15,0,0.25,0,13,2,0,9,0,0,0,21,19,0,3,0,0,0,0,0,0,0,0,0,20,0,46,0,0,2,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1374",26.88,15,0,0.25,0,13,2,0,9,0,0,0,21,19,0,3,0,0,0,0,0,0,0,0,0,20,0,46,0,0,2,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1375",26.88,15,0,0.25,0,13,2,0,9,0,0,0,21,19,0,3,0,0,0,0,0,0,0,0,0,12,0,7,11,0,0,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1376",26.88,15,0,0.25,0,13,2,0,9,0,0,0,21,19,0,3,0,0,0,0,0,0,0,0,0,12,0,7,11,0,0,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1377",15.63,11.25,0,0.25,0,13,2,0,9,0,0,0,21,19,0,24,1,1,0,0,0,0,1,20,0,20,0,46,0,0,2,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1378",15.63,11.25,0,0.25,0,13,2,0,9,0,0,0,21,19,0,24,1,1,0,0,0,0,1,20,0,20,0,46,0,0,2,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1379",15.63,11.25,0,0.25,0,13,2,0,9,0,0,0,21,19,0,24,1,1,0,0,0,0,1,20,0,12,0,7,11,0,0,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1380",15.63,11.25,0,0.25,0,13,2,0,9,0,0,0,21,19,0,24,1,1,0,0,0,0,1,20,0,12,0,7,11,0,0,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1381",26.88,15,0,0.25,0,29,6,0,2,0,0,0,59,11,3,24,1,1,0,0,0,0,1,20,0,20,0,46,0,0,2,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1382",26.88,15,0,0.25,0,29,6,0,2,0,0,0,59,11,3,24,1,1,0,0,0,0,1,20,0,20,0,46,0,0,2,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1383",26.88,15,0,0.25,0,29,6,0,2,0,0,0,59,11,3,24,1,1,0,0,0,0,1,20,0,12,0,7,11,0,0,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1384",26.88,15,0,0.25,0,29,6,0,2,0,0,0,59,11,3,24,1,1,0,0,0,0,1,20,0,12,0,7,11,0,0,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1385",15.63,11.25,0,0.25,0,29,6,0,2,0,0,0,59,11,3,3,0,0,0,0,0,0,0,0,0,20,0,46,0,0,2,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1386",15.63,11.25,0,0.25,0,29,6,0,2,0,0,0,59,11,3,3,0,0,0,0,0,0,0,0,0,20,0,46,0,0,2,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1387",15.63,11.25,0,0.25,0,29,6,0,2,0,0,0,59,11,3,3,0,0,0,0,0,0,0,0,0,12,0,7,11,0,0,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1388",15.63,11.25,0,0.25,0,29,6,0,2,0,0,0,59,11,3,3,0,0,0,0,0,0,0,0,0,12,0,7,11,0,0,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1389",26.88,15,0,0.25,0,13,2,0,9,0,0,0,21,19,0,24,1,1,0,0,0,0,1,20,0,20,0,46,0,0,2,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1390",26.88,15,0,0.25,0,13,2,0,9,0,0,0,21,19,0,24,1,1,0,0,0,0,1,20,0,20,0,46,0,0,2,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1391",26.88,15,0,0.25,0,13,2,0,9,0,0,0,21,19,0,24,1,1,0,0,0,0,1,20,0,12,0,7,11,0,0,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1392",26.88,15,0,0.25,0,13,2,0,9,0,0,0,21,19,0,24,1,1,0,0,0,0,1,20,0,12,0,7,11,0,0,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1393",15.63,11.25,0,0.25,0,29,6,0,2,0,0,0,59,11,3,24,1,1,0,0,0,0,1,20,0,20,0,46,0,0,2,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1394",15.63,11.25,0,0.25,0,29,6,0,2,0,0,0,59,11,3,24,1,1,0,0,0,0,1,20,0,20,0,46,0,0,2,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1395",15.63,11.25,0,0.25,0,29,6,0,2,0,0,0,59,11,3,24,1,1,0,0,0,0,1,20,0,12,0,7,11,0,0,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1396",15.63,11.25,0,0.25,0,29,6,0,2,0,0,0,59,11,3,24,1,1,0,0,0,0,1,20,0,12,0,7,11,0,0,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1397",15.63,11.25,0,0.25,0,13,2,0,9,0,0,0,21,19,0,3,0,0,0,0,0,0,0,0,0,20,0,46,0,0,2,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1398",15.63,11.25,0,0.25,0,13,2,0,9,0,0,0,21,19,0,3,0,0,0,0,0,0,0,0,0,20,0,46,0,0,2,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1399",15.63,11.25,0,0.25,0,13,2,0,9,0,0,0,21,19,0,3,0,0,0,0,0,0,0,0,0,12,0,7,11,0,0,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1400",15.63,11.25,0,0.25,0,13,2,0,9,0,0,0,21,19,0,3,0,0,0,0,0,0,0,0,0,12,0,7,11,0,0,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1401",26.88,15,0,0.25,0,29,6,0,2,0,0,0,59,11,3,3,0,0,0,0,0,0,0,0,0,20,0,46,0,0,2,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1402",26.88,15,0,0.25,0,29,6,0,2,0,0,0,59,11,3,3,0,0,0,0,0,0,0,0,0,20,0,46,0,0,2,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1403",26.88,15,0,0.25,0,29,6,0,2,0,0,0,59,11,3,3,0,0,0,0,0,0,0,0,0,12,0,7,11,0,0,26.875,15,0,0,43.125,2.5,0,0,5,7.5,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1404",26.88,15,0,0.25,0,29,6,0,2,0,0,0,59,11,3,3,0,0,0,0,0,0,0,0,0,12,0,7,11,0,0,15.625,11.25,0,0,15.625,0.625,9.375,0.625,35,10,1.875,"Palm Island Reefs - Pelorus Island",2005-09-22
"1405",12.5,18.75,0.63,18.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,12.5,18.75,0.625,0,36.875,1.875,0,0,0,11.875,17.5,"Palm Island Reefs - Pelorus Island",2019-09-24
"1406",43.13,4.38,0.63,0,0,10,1,0,7,0,0,0,9,12,0,88,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,43.125,4.375,0.625,1.875,16.25,0,1.25,0.625,29.375,2.5,0,"Palm Island Reefs - Pelorus Island",2006-04-16
"1407",20.63,5.63,0,1,0,9,15,0,0,0,0,0,8,12,0,68,0,2,0,0,0,1,0,4,0,5,0,25,0,0,15,45.625,5.625,0,0,33.75,3.75,1.875,0,2.5,6.875,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1408",20.63,5.63,0,1,0,9,15,0,0,0,0,0,8,12,0,68,0,2,0,0,0,1,0,4,0,5,0,25,0,0,15,20.625,5.625,0,0,9.375,0,13.125,0.625,47.5,2.5,0.625,"Palm Island Reefs - Pelorus Island",2005-09-22
"1409",20.63,5.63,0,1,0,9,15,0,0,0,0,0,8,12,0,68,0,2,0,0,0,1,0,4,0,5,0,29,0,0,4,45.625,5.625,0,0,33.75,3.75,1.875,0,2.5,6.875,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1410",20.63,5.63,0,1,0,9,15,0,0,0,0,0,8,12,0,68,0,2,0,0,0,1,0,4,0,5,0,29,0,0,4,20.625,5.625,0,0,9.375,0,13.125,0.625,47.5,2.5,0.625,"Palm Island Reefs - Pelorus Island",2005-09-22
"1411",45.63,5.63,0,1,1,13,0,0,2,0,0,0,5,14,1,68,0,2,0,0,0,1,0,4,0,5,0,25,0,0,15,45.625,5.625,0,0,33.75,3.75,1.875,0,2.5,6.875,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1412",45.63,5.63,0,1,1,13,0,0,2,0,0,0,5,14,1,68,0,2,0,0,0,1,0,4,0,5,0,25,0,0,15,20.625,5.625,0,0,9.375,0,13.125,0.625,47.5,2.5,0.625,"Palm Island Reefs - Pelorus Island",2005-09-22
"1413",45.63,5.63,0,1,1,13,0,0,2,0,0,0,5,14,1,68,0,2,0,0,0,1,0,4,0,5,0,29,0,0,4,45.625,5.625,0,0,33.75,3.75,1.875,0,2.5,6.875,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1414",45.63,5.63,0,1,1,13,0,0,2,0,0,0,5,14,1,68,0,2,0,0,0,1,0,4,0,5,0,29,0,0,4,20.625,5.625,0,0,9.375,0,13.125,0.625,47.5,2.5,0.625,"Palm Island Reefs - Pelorus Island",2005-09-22
"1415",20.63,5.63,0,1,1,13,0,0,2,0,0,0,5,14,1,10,0,0,0,0,0,0,0,0,0,5,0,25,0,0,15,45.625,5.625,0,0,33.75,3.75,1.875,0,2.5,6.875,0,"Palm Island Reefs - Pelorus Island",2005-09-22
"1416",20.63,5.63,0,1,1,13,0,0,2,0,0,0,5,14,1,10,0,0,0,0,0,0,0,0,0,5,0,25,0,0,15,20.625,5.625,0,0,9.375,0,13.125,0.625,47.5,2.5,0.625,"Palm Island Reefs - Pelorus Island",2005-09-22
"1417",20.63,5.63,0,1,1,13,0,0,2,0,0,0,5,14,1,10,0,0,0,0,0,0,0,0,0,5,0,29,0,0,4,45.625,5.625,0,0,33.75,3.75,1.875,0,2.5,6.875,0,"Palm Island Reefs - Pelorus Island",2005-09-22
